Ca thi,Ngày,GIỜ,MS Ca thi,Nhiệm vụ,MS của CÁN BỘ COI THI,Thời gian,Thứ,Cơ sở
"Thứ 2, 18/05/2026, Ca 5: 18g15-20g45",2026-05-18 00:00:00,18g15,20260518_5,LTK_CBCT,CB001,150,Thứ 2,Cơ sở 1
"Thứ 2, 18/05/2026, Ca 5: 18g15-20g45",2026-05-18 00:00:00,18g15,20260518_5,LTK_CBCT,CB002,150,Thứ 2,Cơ sở 1
"Thứ 3, 19/05/2026, Ca 5: 18g15-20g45",2026-05-19 00:00:00,18g15,20260519_5,LTK_CBCT,CB003,150,Thứ 3,Cơ sở 1
"Thứ 3, 19/05/2026, Ca 5: 18g15-20g45",2026-05-19 00:00:00,18g15,20260519_5,LTK_CBCT,CB004,150,Thứ 3,Cơ sở 1
"Thứ 3, 19/05/2026, Ca 5: 18g15-20g45",2026-05-19 00:00:00,18g15,20260519_5,LTK_CBCT,CB005,150,Thứ 3,Cơ sở 1
"Thứ 5, 21/05/2026, Ca 5: 18g15-20g45",2026-05-21 00:00:00,18g15,20260521_5,LTK_CBCT,CB004,150,Thứ 5,Cơ sở 1
"Thứ 5, 21/05/2026, Ca 5: 18g15-20g45",2026-05-21 00:00:00,18g15,20260521_5,LTK_CBCT,CB005,150,Thứ 5,Cơ sở 1
"Thứ 6, 22/05/2026, Ca 5: 18g15-20g45",2026-05-22 00:00:00,18g15,20260522_5,LTK_CBCT,CB002,150,Thứ 6,Cơ sở 1
"Thứ 6, 22/05/2026, Ca 5: 18g15-20g45",2026-05-22 00:00:00,18g15,20260522_5,LTK_CBCT,CB006,150,Thứ 6,Cơ sở 1
"Thứ 7, 23/05/2026, Ca 3: 13g00-15g30",2026-05-23 00:00:00,13g00,20260523_3,LTK_CBCT,CB007,150,Thứ 7,Cơ sở 1
"Thứ 7, 23/05/2026, Ca 3: 13g00-15g30",2026-05-23 00:00:00,13g00,20260523_3,LTK_CBCT,CB008,150,Thứ 7,Cơ sở 1
"Thứ 7, 23/05/2026, Ca 3: 13g00-15g30",2026-05-23 00:00:00,13g00,20260523_3,LTK_CBCT,CB005,150,Thứ 7,Cơ sở 1
"Thứ 7, 23/05/2026, Ca 3: 13g00-15g30",2026-05-23 00:00:00,13g00,20260523_3,LTK_CBCT,CB002,150,Thứ 7,Cơ sở 1
"Thứ 7, 23/05/2026, Ca 3: 13g00-15g30",2026-05-23 00:00:00,13g00,20260523_3,LTK_CBCT,CB003,150,Thứ 7,Cơ sở 1
"Thứ 7, 23/05/2026, Ca 3: 13g00-15g30",2026-05-23 00:00:00,13g00,20260523_3,LTK_CBCT,CB004,150,Thứ 7,Cơ sở 1
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB009,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB010,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB011,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB012,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB013,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB014,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB015,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB016,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB017,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB018,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB019,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB020,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB021,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB022,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB023,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_CBCT,CB024,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 2: 09g30-12g00",2026-05-25 00:00:00,09g30,20260525_2,DiAn_Thư ký,CB025,150,Thứ 2,Cơ sở 2
"Thứ 2, 25/05/2026, Ca 5: 18g15-20g45",2026-05-25 00:00:00,18g15,20260525_5,LTK_CBCT,CB001,150,Thứ 2,Cơ sở 1
"Thứ 2, 25/05/2026, Ca 5: 18g15-20g45",2026-05-25 00:00:00,18g15,20260525_5,LTK_CBCT,CB002,150,Thứ 2,Cơ sở 1
"Thứ 2, 25/05/2026, Ca 5: 18g15-20g45",2026-05-25 00:00:00,18g15,20260525_5,LTK_CBCT,CB004,150,Thứ 2,Cơ sở 1
"Thứ 3, 26/05/2026, Ca 5: 18g15-20g45",2026-05-26 00:00:00,18g15,20260526_5,LTK_CBCT,CB003,150,Thứ 3,Cơ sở 1
"Thứ 3, 26/05/2026, Ca 5: 18g15-20g45",2026-05-26 00:00:00,18g15,20260526_5,LTK_CBCT,CB005,150,Thứ 3,Cơ sở 1
"Thứ 4, 27/05/2026, Ca 2: 09g30-12g00",2026-05-27 00:00:00,09g30,20260527_2,DiAn_Thư ký,CB025,150,Thứ 4,Cơ sở 2
"Thứ 4, 27/05/2026, Ca 2: 09g30-12g00",2026-05-27 00:00:00,09g30,20260527_2,DiAn_Thư ký,CB026,150,Thứ 4,Cơ sở 2
"Thứ 4, 27/05/2026, Ca 4: 15g30-18g00",2026-05-27 00:00:00,15g30,20260527_4,LTK_Trưởng HĐ,CB027,150,Thứ 4,Cơ sở 1
"Thứ 4, 27/05/2026, Ca 5: 18g15-20g45",2026-05-27 00:00:00,18g15,20260527_5,LTK_CBCT,CB003,150,Thứ 4,Cơ sở 1
"Thứ 4, 27/05/2026, Ca 5: 18g15-20g45",2026-05-27 00:00:00,18g15,20260527_5,LTK_CBCT,CB004,150,Thứ 4,Cơ sở 1
"Thứ 4, 27/05/2026, Ca 5: 18g15-20g45",2026-05-27 00:00:00,18g15,20260527_5,LTK_CBCT,CB002,150,Thứ 4,Cơ sở 1
"Thứ 4, 27/05/2026, Ca 5: 18g15-20g45",2026-05-27 00:00:00,18g15,20260527_5,LTK_Trưởng HĐ,CB028,150,Thứ 4,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 1: 07g00-09g30",2026-05-28 00:00:00,07g00,20260528_1,LTK_Trưởng HĐ,CB029,150,Thứ 5,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 2: 09g30-12g00",2026-05-28 00:00:00,09g30,20260528_2,LTK_Trưởng HĐ,CB029,150,Thứ 5,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB030,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB031,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB032,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB033,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB034,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB035,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB036,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB037,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB038,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB012,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB039,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_CBCT,CB007,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_Thư ký,CB040,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,DiAn_Thư ký,CB026,150,Thứ 5,Cơ sở 2
"Thứ 5, 28/05/2026, Ca 3: 13g00-15g30",2026-05-28 00:00:00,13g00,20260528_3,LTK_Trưởng HĐ,CB010,150,Thứ 5,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 4: 15g30-18g00",2026-05-28 00:00:00,15g30,20260528_4,LTK_Trưởng HĐ,CB010,150,Thứ 5,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 5: 18g15-20g45",2026-05-28 00:00:00,18g15,20260528_5,LTK_CBCT,CB003,150,Thứ 5,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 5: 18g15-20g45",2026-05-28 00:00:00,18g15,20260528_5,LTK_CBCT,CB005,150,Thứ 5,Cơ sở 1
"Thứ 5, 28/05/2026, Ca 5: 18g15-20g45",2026-05-28 00:00:00,18g15,20260528_5,LTK_Trưởng HĐ,CB010,150,Thứ 5,Cơ sở 1
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB041,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB042,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB043,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB039,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB044,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB029,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB045,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB046,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB047,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB008,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB048,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB049,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB020,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB050,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB022,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB051,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB010,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB052,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB053,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB054,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB055,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB056,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB014,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB057,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB058,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB059,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB060,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB028,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB061,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_CBCT,CB062,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,DiAn_Thư ký,CB063,150,Thứ 6,Cơ sở 2
"Thứ 6, 29/05/2026, Ca 1: 07g00-09g30",2026-05-29 00:00:00,07g00,20260529_1,LTK_Trưởng HĐ,CB027,150,Thứ 6,Cơ sở 1
"Thứ 6, 29/05/2026, Ca 2: 09g30-12g00",2026-05-29 00:00:00,09g30,20260529_2,LTK_Trưởng HĐ,CB027,150,Thứ 6,Cơ sở 1
"Thứ 6, 29/05/2026, Ca 3: 13g00-15g30",2026-05-29 00:00:00,13g00,20260529_3,LTK_Trưởng HĐ,CB027,150,Thứ 6,Cơ sở 1
"Thứ 6, 29/05/2026, Ca 5: 18g15-20g45",2026-05-29 00:00:00,18g15,20260529_5,LTK_CBCT,CB004,150,Thứ 6,Cơ sở 1
"Thứ 6, 29/05/2026, Ca 5: 18g15-20g45",2026-05-29 00:00:00,18g15,20260529_5,LTK_CBCT,CB003,150,Thứ 6,Cơ sở 1
"Thứ 6, 29/05/2026, Ca 5: 18g15-20g45",2026-05-29 00:00:00,18g15,20260529_5,LTK_CBCT,CB064,150,Thứ 6,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 2: 09g30-12g00",2026-05-30 00:00:00,09g30,20260530_2,LTK_CBCT,CB065,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 2: 09g30-12g00",2026-05-30 00:00:00,09g30,20260530_2,LTK_CBCT,CB066,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 2: 09g30-12g00",2026-05-30 00:00:00,09g30,20260530_2,LTK_CBCT,CB004,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 2: 09g30-12g00",2026-05-30 00:00:00,09g30,20260530_2,LTK_CBCT,CB001,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 3: 13g00-15g30",2026-05-30 00:00:00,13g00,20260530_3,LTK_CBCT,CB065,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 3: 13g00-15g30",2026-05-30 00:00:00,13g00,20260530_3,LTK_CBCT,CB066,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 3: 13g00-15g30",2026-05-30 00:00:00,13g00,20260530_3,LTK_CBCT,CB004,150,Thứ 7,Cơ sở 1
"Thứ 7, 30/05/2026, Ca 3: 13g00-15g30",2026-05-30 00:00:00,13g00,20260530_3,LTK_CBCT,CB001,150,Thứ 7,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 2: 09g30-12g00",2026-05-31 00:00:00,09g30,20260531_2,LTK_CBCT,CB006,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 2: 09g30-12g00",2026-05-31 00:00:00,09g30,20260531_2,LTK_CBCT,CB002,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 2: 09g30-12g00",2026-05-31 00:00:00,09g30,20260531_2,LTK_CBCT,CB066,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 2: 09g30-12g00",2026-05-31 00:00:00,09g30,20260531_2,LTK_CBCT,CB001,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 3: 13g00-15g30",2026-05-31 00:00:00,13g00,20260531_3,LTK_CBCT,CB006,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 3: 13g00-15g30",2026-05-31 00:00:00,13g00,20260531_3,LTK_CBCT,CB002,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 3: 13g00-15g30",2026-05-31 00:00:00,13g00,20260531_3,LTK_CBCT,CB066,150,Chủ Nhật,Cơ sở 1
"Chủ Nhật, 31/05/2026, Ca 3: 13g00-15g30",2026-05-31 00:00:00,13g00,20260531_3,LTK_CBCT,CB001,150,Chủ Nhật,Cơ sở 1
"Thứ 2, 01/06/2026, Ca 1: 07g00-09g30",2026-06-01 00:00:00,07g00,20260601_1,DiAn_Trưởng HĐ,CB028,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB041,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB032,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB046,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB067,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB008,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB048,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB049,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB020,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB050,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB018,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB051,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB016,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB052,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB053,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB044,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB055,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB056,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB014,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB057,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB058,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB059,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB060,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB068,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB061,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB062,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB010,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB006,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB065,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB019,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_CBCT,CB043,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_Thư ký,CB039,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 2: 09g30-12g00",2026-06-01 00:00:00,09g30,20260601_2,DiAn_Trưởng HĐ,CB028,150,Thứ 2,Cơ sở 2
